chrom	start	end	sample	cell	class
chr15	57900000	88300000	RPE-BM510	BM510x3PE20473	CC
chr15	71800000	88300000	RPE-BM510	BM510x04_PE20325	CW
chr15	78900000	101991189	RPE-BM510	BM510x04_PE20393	WW
chr15	86600000	101991189	RPE-BM510	BM510x04_PE20358	CW
chr15	87200000	88300000	RPE-BM510	BM510x04_PE20373	WC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20303	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20304	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20305	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20306	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20308	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20310	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20311	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20314	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20316	CW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20317	CW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20325	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20328	WC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20329	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20330	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20331	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20332	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20335	WC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20342	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20343	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20347	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20348	WC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20356	WC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20359	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20360	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20361	CW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20362	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20363	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20365	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20367	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20368	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20370	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20371	CW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20372	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20373	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20374	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20382	WW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20383	WC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20387	CW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20390	CW
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20392	CC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20394	WC
chr15	88300000	101991189	RPE-BM510	BM510x04_PE20395	WC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20406	WW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20407	WW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20408	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20417	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20421	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20423	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20427	WW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20429	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20431	WC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20435	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20438	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20441	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20444	WW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20448	WC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20452	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20453	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20454	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20457	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20458	WC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20463	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20468	WW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20469	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20471	WW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20473	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20476	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20479	WW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20486	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20487	CC
chr15	88300000	101991189	RPE-BM510	BM510x3PE20488	WW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20491	WW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20492	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20495	CW
chr15	88300000	101991189	RPE-BM510	BM510x3PE20496	WC
chr15	101400000	101991189	RPE-BM510	BM510x04_PE20353	CC
chr16	0	1100000	RPE-BM510	BM510x04_PE20383	WW
chr16	0	2200000	RPE-BM510	BM510x04_PE20304	WC
chr16	0	9000000	RPE-BM510	BM510x3PE20436	CW
chr16	0	9800000	RPE-BM510	BM510x04_PE20347	CW
chr16	0	10600000	RPE-BM510	BM510x3PE20473	CC
chr16	0	12900000	RPE-BM510	BM510x04_PE20334	CW
chr16	0	14200000	RPE-BM510	BM510x04_PE20393	WW
chr16	0	14700000	RPE-BM510	BM510x3PE20401	CC
chr16	0	30300000	RPE-BM510	BM510x04_PE20310	WW
chr16	0	31800000	RPE-BM510	BM510x3PE20449	CC
chr16	0	31900000	RPE-BM510	BM510x04_PE20335	CW
chr16	0	31900000	RPE-BM510	BM510x04_PE20373	WW
chr16	0	31900000	RPE-BM510	BM510x04_PE20389	CC
chr16	0	31900000	RPE-BM510	BM510x3PE20417	CC
chr16	0	31900000	RPE-BM510	BM510x3PE20444	CC
chr16	0	35100000	RPE-BM510	BM510x3PE20485	WW
chr16	0	46500000	RPE-BM510	BM510x04_PE20343	CW
chr16	0	46500000	RPE-BM510	BM510x04_PE20370	WC
chr16	0	46500000	RPE-BM510	BM510x04_PE20380	CW
chr16	0	46500000	RPE-BM510	BM510x3PE20406	CW
chr16	0	46500000	RPE-BM510	BM510x3PE20460	CW
chr16	0	51000000	RPE-BM510	BM510x04_PE20377	CW
chr16	0	52200000	RPE-BM510	BM510x04_PE20374	CC
chr16	0	52300000	RPE-BM510	BM510x04_PE20311	WC
chr16	0	66500000	RPE-BM510	BM510x3PE20492	CC
chr16	0	70900000	RPE-BM510	BM510x04_PE20372	WC
chr16	0	75700000	RPE-BM510	BM510x3PE20435	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20301	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20302	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20303	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20305	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20306	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20307	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20308	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20309	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20312	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20313	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20314	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20316	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20317	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20318	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20319	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20321	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20322	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20325	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20328	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20329	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20330	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20331	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20332	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20333	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20336	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20337	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20339	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20340	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20342	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20344	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20345	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20348	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20353	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20355	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20356	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20357	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20358	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20359	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20360	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20361	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20362	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20363	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20365	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20366	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20367	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20368	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20371	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20375	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20378	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20379	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20381	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20382	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20384	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20386	CC
chr16	0	90338345	RPE-BM510	BM510x04_PE20387	WC
chr16	0	90338345	RPE-BM510	BM510x04_PE20390	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20392	WW
chr16	0	90338345	RPE-BM510	BM510x04_PE20394	CW
chr16	0	90338345	RPE-BM510	BM510x04_PE20395	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20402	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20403	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20407	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20408	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20410	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20411	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20414	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20415	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20416	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20418	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20419	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20421	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20422	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20423	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20424	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20425	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20426	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20427	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20429	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20431	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20433	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20437	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20438	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20439	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20440	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20441	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20446	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20447	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20448	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20450	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20452	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20453	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20454	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20455	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20456	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20457	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20458	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20462	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20463	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20464	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20468	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20469	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20471	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20474	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20476	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20477	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20479	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20480	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20481	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20482	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20483	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20486	WW
chr16	0	90338345	RPE-BM510	BM510x3PE20487	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20488	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20489	WC
chr16	0	90338345	RPE-BM510	BM510x3PE20490	CC
chr16	0	90338345	RPE-BM510	BM510x3PE20491	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20495	CW
chr16	0	90338345	RPE-BM510	BM510x3PE20496	CC
chr16	1100000	90338345	RPE-BM510	BM510x04_PE20383	CW
chr16	2200000	90338345	RPE-BM510	BM510x04_PE20304	WW
chr16	9000000	90338345	RPE-BM510	BM510x3PE20436	CC
chr16	9800000	90338345	RPE-BM510	BM510x04_PE20347	WW
chr16	10600000	90338345	RPE-BM510	BM510x3PE20473	CW
chr16	12900000	90338345	RPE-BM510	BM510x04_PE20334	CC
chr16	14200000	90338345	RPE-BM510	BM510x04_PE20393	WC
chr16	14700000	90338345	RPE-BM510	BM510x3PE20401	CW
chr16	30300000	90338345	RPE-BM510	BM510x04_PE20310	CW
chr16	31800000	35500000	RPE-BM510	BM510x3PE20449	WC
chr16	31900000	35100000	RPE-BM510	BM510x04_PE20335	CC
chr16	31900000	35100000	RPE-BM510	BM510x04_PE20373	WC
chr16	31900000	35100000	RPE-BM510	BM510x04_PE20389	WC
chr16	31900000	35100000	RPE-BM510	BM510x3PE20417	WC
chr16	31900000	35100000	RPE-BM510	BM510x3PE20444	CW
chr16	35100000	46500000	RPE-BM510	BM510x04_PE20373	CC
chr16	35100000	46500000	RPE-BM510	BM510x04_PE20389	WW
chr16	35100000	46500000	RPE-BM510	BM510x3PE20417	WW
chr16	35100000	46500000	RPE-BM510	BM510x3PE20444	WW
chr16	35100000	90338345	RPE-BM510	BM510x04_PE20335	CW
chr16	35100000	90338345	RPE-BM510	BM510x3PE20485	WC
chr16	35500000	46500000	RPE-BM510	BM510x3PE20449	WW
chr16	46500000	90338345	RPE-BM510	BM510x04_PE20343	CC
chr16	46500000	90338345	RPE-BM510	BM510x04_PE20370	CC
chr16	46500000	90338345	RPE-BM510	BM510x04_PE20373	WW
chr16	46500000	90338345	RPE-BM510	BM510x04_PE20380	CC
chr16	46500000	90338345	RPE-BM510	BM510x04_PE20389	CC
chr16	46500000	90338345	RPE-BM510	BM510x3PE20406	WW
chr16	46500000	90338345	RPE-BM510	BM510x3PE20417	CC
chr16	46500000	90338345	RPE-BM510	BM510x3PE20444	CC
chr16	46500000	90338345	RPE-BM510	BM510x3PE20449	CC
chr16	46500000	90338345	RPE-BM510	BM510x3PE20460	WW
chr16	51000000	90338345	RPE-BM510	BM510x04_PE20377	CC
chr16	52200000	90338345	RPE-BM510	BM510x04_PE20374	WC
chr16	52300000	90338345	RPE-BM510	BM510x04_PE20311	WW
chr16	66500000	90338345	RPE-BM510	BM510x3PE20492	WC
chr16	70900000	90338345	RPE-BM510	BM510x04_PE20372	WW
chr16	75700000	90338345	RPE-BM510	BM510x3PE20435	WW
chr17	0	1000000	RPE-BM510	BM510x3PE20490	WC
chr17	0	2300000	RPE-BM510	BM510x04_PE20331	CC
chr17	0	5900000	RPE-BM510	BM510x04_PE20363	CW
chr17	0	7500000	RPE-BM510	BM510x3PE20444	CW
chr17	0	7600000	RPE-BM510	BM510x04_PE20316	WW
chr17	0	7600000	RPE-BM510	BM510x3PE20479	CW
chr17	0	7700000	RPE-BM510	BM510x04_PE20304	WW
chr17	0	7700000	RPE-BM510	BM510x04_PE20305	WW
chr17	0	7700000	RPE-BM510	BM510x04_PE20308	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20310	CW
chr17	0	7700000	RPE-BM510	BM510x04_PE20311	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20314	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20317	CW
chr17	0	7700000	RPE-BM510	BM510x04_PE20325	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20328	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20329	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20332	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20334	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20335	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20342	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20343	CW
chr17	0	7700000	RPE-BM510	BM510x04_PE20347	WW
chr17	0	7700000	RPE-BM510	BM510x04_PE20348	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20356	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20359	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20360	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20361	WW
chr17	0	7700000	RPE-BM510	BM510x04_PE20362	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20365	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20367	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20368	CW
chr17	0	7700000	RPE-BM510	BM510x04_PE20370	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20371	WW
chr17	0	7700000	RPE-BM510	BM510x04_PE20372	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20373	WW
chr17	0	7700000	RPE-BM510	BM510x04_PE20374	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20382	WW
chr17	0	7700000	RPE-BM510	BM510x04_PE20383	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20387	CW
chr17	0	7700000	RPE-BM510	BM510x04_PE20390	CW
chr17	0	7700000	RPE-BM510	BM510x04_PE20392	WC
chr17	0	7700000	RPE-BM510	BM510x04_PE20394	CC
chr17	0	7700000	RPE-BM510	BM510x04_PE20395	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20406	WW
chr17	0	7700000	RPE-BM510	BM510x3PE20407	CW
chr17	0	7700000	RPE-BM510	BM510x3PE20408	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20417	WW
chr17	0	7700000	RPE-BM510	BM510x3PE20421	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20423	CC
chr17	0	7700000	RPE-BM510	BM510x3PE20426	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20427	CW
chr17	0	7700000	RPE-BM510	BM510x3PE20429	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20431	CC
chr17	0	7700000	RPE-BM510	BM510x3PE20435	WW
chr17	0	7700000	RPE-BM510	BM510x3PE20438	CC
chr17	0	7700000	RPE-BM510	BM510x3PE20441	CW
chr17	0	7700000	RPE-BM510	BM510x3PE20446	CW
chr17	0	7700000	RPE-BM510	BM510x3PE20447	CC
chr17	0	7700000	RPE-BM510	BM510x3PE20448	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20452	WW
chr17	0	7700000	RPE-BM510	BM510x3PE20453	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20454	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20457	CW
chr17	0	7700000	RPE-BM510	BM510x3PE20458	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20463	CC
chr17	0	7700000	RPE-BM510	BM510x3PE20468	WW
chr17	0	7700000	RPE-BM510	BM510x3PE20469	CW
chr17	0	7700000	RPE-BM510	BM510x3PE20471	CW
chr17	0	7700000	RPE-BM510	BM510x3PE20473	WW
chr17	0	7700000	RPE-BM510	BM510x3PE20476	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20481	CW
chr17	0	7700000	RPE-BM510	BM510x3PE20486	WW
chr17	0	7700000	RPE-BM510	BM510x3PE20487	WC
chr17	0	7700000	RPE-BM510	BM510x3PE20491	WW
chr17	0	7700000	RPE-BM510	BM510x3PE20495	CW
chr17	0	7700000	RPE-BM510	BM510x3PE20496	CC
chr17	0	7800000	RPE-BM510	BM510x04_PE20303	WW
chr17	0	7800000	RPE-BM510	BM510x04_PE20306	CC
chr17	0	7800000	RPE-BM510	BM510x04_PE20330	CC
chr17	0	7800000	RPE-BM510	BM510x3PE20488	CW
chr17	0	7800000	RPE-BM510	BM510x3PE20492	CW
chr17	0	9300000	RPE-BM510	BM510x04_PE20336	CC
chr17	0	18500000	RPE-BM510	BM510x04_PE20302	CW
chr17	0	22300000	RPE-BM510	BM510x3PE20464	CC
chr17	0	26900000	RPE-BM510	BM510x04_PE20321	CC
chr17	0	28300000	RPE-BM510	BM510x3PE20415	WW
chr17	0	41900000	RPE-BM510	BM510x04_PE20301	WW
chr17	0	45100000	RPE-BM510	BM510x3PE20411	WC
chr17	0	46700000	RPE-BM510	BM510x3PE20424	CC
chr17	0	48300000	RPE-BM510	BM510x04_PE20357	CW
chr17	0	56200000	RPE-BM510	BM510x04_PE20386	CW
chr17	0	75200000	RPE-BM510	BM510x3PE20422	WW
chr17	0	77500000	RPE-BM510	BM510x04_PE20358	CC
chr17	0	83257441	RPE-BM510	BM510x04_PE20307	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20309	WC
chr17	0	83257441	RPE-BM510	BM510x04_PE20312	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20313	CC
chr17	0	83257441	RPE-BM510	BM510x04_PE20318	WC
chr17	0	83257441	RPE-BM510	BM510x04_PE20319	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20322	WW
chr17	0	83257441	RPE-BM510	BM510x04_PE20333	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20337	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20339	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20340	WC
chr17	0	83257441	RPE-BM510	BM510x04_PE20344	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20345	WW
chr17	0	83257441	RPE-BM510	BM510x04_PE20353	WW
chr17	0	83257441	RPE-BM510	BM510x04_PE20355	CC
chr17	0	83257441	RPE-BM510	BM510x04_PE20366	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20375	WC
chr17	0	83257441	RPE-BM510	BM510x04_PE20377	WC
chr17	0	83257441	RPE-BM510	BM510x04_PE20378	CC
chr17	0	83257441	RPE-BM510	BM510x04_PE20379	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20380	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20381	CC
chr17	0	83257441	RPE-BM510	BM510x04_PE20384	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20389	CW
chr17	0	83257441	RPE-BM510	BM510x04_PE20393	CC
chr17	0	83257441	RPE-BM510	BM510x3PE20401	WC
chr17	0	83257441	RPE-BM510	BM510x3PE20402	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20403	CC
chr17	0	83257441	RPE-BM510	BM510x3PE20410	WC
chr17	0	83257441	RPE-BM510	BM510x3PE20414	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20416	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20418	CC
chr17	0	83257441	RPE-BM510	BM510x3PE20419	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20425	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20433	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20436	WW
chr17	0	83257441	RPE-BM510	BM510x3PE20437	CC
chr17	0	83257441	RPE-BM510	BM510x3PE20439	WW
chr17	0	83257441	RPE-BM510	BM510x3PE20440	WC
chr17	0	83257441	RPE-BM510	BM510x3PE20449	WC
chr17	0	83257441	RPE-BM510	BM510x3PE20450	WW
chr17	0	83257441	RPE-BM510	BM510x3PE20455	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20456	WC
chr17	0	83257441	RPE-BM510	BM510x3PE20460	CC
chr17	0	83257441	RPE-BM510	BM510x3PE20462	WC
chr17	0	83257441	RPE-BM510	BM510x3PE20474	CC
chr17	0	83257441	RPE-BM510	BM510x3PE20477	CC
chr17	0	83257441	RPE-BM510	BM510x3PE20480	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20482	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20483	WC
chr17	0	83257441	RPE-BM510	BM510x3PE20485	CW
chr17	0	83257441	RPE-BM510	BM510x3PE20489	WW
chr17	1000000	83257441	RPE-BM510	BM510x3PE20490	CC
chr17	2300000	7700000	RPE-BM510	BM510x04_PE20331	WC
chr17	5900000	7600000	RPE-BM510	BM510x04_PE20363	WW
chr17	7500000	83257441	RPE-BM510	BM510x3PE20444	CC
chr17	7600000	83257441	RPE-BM510	BM510x04_PE20316	WC
chr17	7600000	83257441	RPE-BM510	BM510x04_PE20363	WC
chr17	7600000	83257441	RPE-BM510	BM510x3PE20479	CC
chr17	7700000	15800000	RPE-BM510	BM510x3PE20446	CC
chr17	7700000	16100000	RPE-BM510	BM510x3PE20458	WW
chr17	7700000	16100000	RPE-BM510	BM510x3PE20481	CC
chr17	7700000	16300000	RPE-BM510	BM510x04_PE20334	CW
chr17	7700000	27500000	RPE-BM510	BM510x3PE20441	CC
chr17	7700000	27800000	RPE-BM510	BM510x3PE20468	WC
chr17	7700000	35100000	RPE-BM510	BM510x3PE20486	WC
chr17	7700000	37400000	RPE-BM510	BM510x3PE20457	CC
chr17	7700000	38500000	RPE-BM510	BM510x04_PE20373	WC
chr17	7700000	44400000	RPE-BM510	BM510x3PE20427	CC
chr17	7700000	59100000	RPE-BM510	BM510x04_PE20348	WW
chr17	7700000	64100000	RPE-BM510	BM510x04_PE20370	WW
chr17	7700000	70200000	RPE-BM510	BM510x04_PE20394	CW
chr17	7700000	83257441	RPE-BM510	BM510x04_PE20304	WC
chr17	7700000	83257441	RPE-BM510	BM510x04_PE20305	WC
chr17	7700000	83257441	RPE-BM510	BM510x04_PE20308	CW
chr17	7700000	83257441	RPE-BM510	BM510x04_PE20310	CC
chr17	7700000	83257441	RPE-BM510	BM510x04_PE20311	WW
