chrom	start	end	sample	cell	class
chr8	0	145138636	RPE1-WT	RPE1WTPE20485	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20486	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20489	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20490	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20491	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20492	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20493	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20494	CC
chr8	12100000	145138636	RPE1-WT	RPE1WTPE20449	CW
chr8	12100000	145138636	RPE1-WT	RPE1WTPE20495	WC
chr8	18300000	145138636	RPE1-WT	RPE1WTPE20476	CW
chr8	46700000	145138636	RPE1-WT	RPE1WTPE20428	CC
chr8	72000000	145138636	RPE1-WT	RPE1WTPE20412	WC
chr8	83600000	145138636	RPE1-WT	RPE1WTPE20456	CC
chr8	84600000	145138636	RPE1-WT	RPE1WTPE20467	CW
chr8	88300000	145138636	RPE1-WT	RPE1WTPE20431	WW
chr8	100600000	145138636	RPE1-WT	RPE1WTPE20464	CW
chr8	102500000	145138636	RPE1-WT	RPE1WTPE20419	CC
chr8	144500000	145138636	RPE1-WT	RPE1WTPE20430	WW
chr9	0	700000	RPE1-WT	RPE1WTPE20413	CC
chr9	0	27600000	RPE1-WT	RPE1WTPE20451	WC
chr9	0	28000000	RPE1-WT	RPE1WTPE20416	CC
chr9	0	36800000	RPE1-WT	RPE1WTPE20419	WW
chr9	0	38900000	RPE1-WT	RPE1WTPE20403	CC
chr9	0	38900000	RPE1-WT	RPE1WTPE20409	WW
chr9	0	38900000	RPE1-WT	RPE1WTPE20422	WW
chr9	0	38900000	RPE1-WT	RPE1WTPE20441	WW
chr9	0	38900000	RPE1-WT	RPE1WTPE20448	CC
chr9	0	38900000	RPE1-WT	RPE1WTPE20452	WW
chr9	0	38900000	RPE1-WT	RPE1WTPE20455	CC
chr9	0	38900000	RPE1-WT	RPE1WTPE20465	WW
chr9	0	38900000	RPE1-WT	RPE1WTPE20468	CC
chr9	0	38900000	RPE1-WT	RPE1WTPE20469	CC
chr9	0	38900000	RPE1-WT	RPE1WTPE20474	WW
chr9	0	38900000	RPE1-WT	RPE1WTPE20484	CC
chr9	0	39000000	RPE1-WT	RPE1WTPE20415	WW
chr9	0	39000000	RPE1-WT	RPE1WTPE20462	WW
chr9	0	39500000	RPE1-WT	RPE1WTPE20434	CC
chr9	0	39500000	RPE1-WT	RPE1WTPE20457	WW
chr9	0	39500000	RPE1-WT	RPE1WTPE20470	CC
chr9	0	40800000	RPE1-WT	RPE1WTPE20435	CC
chr9	0	40800000	RPE1-WT	RPE1WTPE20436	CC
chr9	0	40800000	RPE1-WT	RPE1WTPE20447	WW
chr9	0	40800000	RPE1-WT	RPE1WTPE20456	CC
chr9	0	40800000	RPE1-WT	RPE1WTPE20478	CC
chr9	0	62800000	RPE1-WT	RPE1WTPE20485	CC
chr9	0	65400000	RPE1-WT	RPE1WTPE20402	WC
chr9	0	85100000	RPE1-WT	RPE1WTPE20425	CW
chr9	0	85300000	RPE1-WT	RPE1WTPE20430	WC
chr9	0	102900000	RPE1-WT	RPE1WTPE20410	WW
chr9	0	104100000	RPE1-WT	RPE1WTPE20473	WW
chr9	0	118900000	RPE1-WT	RPE1WTPE20464	WW
chr9	0	135900000	RPE1-WT	RPE1WTPE20421	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20401	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20404	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20405	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20406	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20407	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20411	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20412	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20414	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20417	CC
chr9	0	138394717	RPE1-WT	RPE1WTPE20418	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20423	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20424	CC
chr9	0	138394717	RPE1-WT	RPE1WTPE20426	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20428	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20429	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20431	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20432	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20437	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20438	WW
chr9	0	138394717	RPE1-WT	RPE1WTPE20439	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20440	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20442	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20445	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20449	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20450	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20453	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20454	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20459	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20463	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20466	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20467	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20471	CC
chr9	0	138394717	RPE1-WT	RPE1WTPE20472	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20476	WW
chr9	0	138394717	RPE1-WT	RPE1WTPE20477	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20480	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20481	CC
chr9	0	138394717	RPE1-WT	RPE1WTPE20483	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20486	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20489	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20490	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20491	WW
chr9	0	138394717	RPE1-WT	RPE1WTPE20492	WC
chr9	0	138394717	RPE1-WT	RPE1WTPE20493	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20494	CW
chr9	0	138394717	RPE1-WT	RPE1WTPE20495	CW
chr9	700000	138394717	RPE1-WT	RPE1WTPE20413	CW
chr9	27600000	29900000	RPE1-WT	RPE1WTPE20451	WW
chr9	28000000	138394717	RPE1-WT	RPE1WTPE20416	WC
chr9	29900000	138394717	RPE1-WT	RPE1WTPE20451	WC
chr9	36800000	138394717	RPE1-WT	RPE1WTPE20419	WC
chr9	38900000	63700000	RPE1-WT	RPE1WTPE20455	WC
chr9	38900000	63700000	RPE1-WT	RPE1WTPE20474	WC
chr9	38900000	64400000	RPE1-WT	RPE1WTPE20403	CW
chr9	38900000	64400000	RPE1-WT	RPE1WTPE20409	WC
chr9	38900000	64400000	RPE1-WT	RPE1WTPE20422	WC
chr9	38900000	64400000	RPE1-WT	RPE1WTPE20448	CW
chr9	38900000	64400000	RPE1-WT	RPE1WTPE20468	WC
chr9	38900000	64400000	RPE1-WT	RPE1WTPE20484	WC
chr9	38900000	68300000	RPE1-WT	RPE1WTPE20452	WC
chr9	38900000	68300000	RPE1-WT	RPE1WTPE20469	WC
chr9	38900000	68500000	RPE1-WT	RPE1WTPE20441	WC
chr9	38900000	68500000	RPE1-WT	RPE1WTPE20465	CW
chr9	39000000	64400000	RPE1-WT	RPE1WTPE20415	WC
chr9	39000000	64400000	RPE1-WT	RPE1WTPE20462	WC
chr9	39500000	64400000	RPE1-WT	RPE1WTPE20434	CW
chr9	39500000	64400000	RPE1-WT	RPE1WTPE20457	WC
chr9	39500000	138394717	RPE1-WT	RPE1WTPE20470	CW
chr9	40800000	64400000	RPE1-WT	RPE1WTPE20436	CW
chr9	40800000	64400000	RPE1-WT	RPE1WTPE20478	CW
chr9	40800000	65400000	RPE1-WT	RPE1WTPE20447	WC
chr9	40800000	68400000	RPE1-WT	RPE1WTPE20435	WC
chr9	40800000	68400000	RPE1-WT	RPE1WTPE20456	WC
chr9	62800000	64400000	RPE1-WT	RPE1WTPE20485	WC
chr9	63700000	64400000	RPE1-WT	RPE1WTPE20455	WW
chr9	63700000	64400000	RPE1-WT	RPE1WTPE20474	CC
chr9	64400000	85400000	RPE1-WT	RPE1WTPE20474	WW
chr9	64400000	137700000	RPE1-WT	RPE1WTPE20468	CC
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20403	CC
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20409	WW
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20415	WW
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20422	WW
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20434	CC
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20436	CC
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20448	CC
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20455	CC
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20457	WW
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20462	WW
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20478	CC
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20484	CC
chr9	64400000	138394717	RPE1-WT	RPE1WTPE20485	CC
chr9	65400000	138394717	RPE1-WT	RPE1WTPE20402	WW
chr9	65400000	138394717	RPE1-WT	RPE1WTPE20447	WW
chr9	68300000	138394717	RPE1-WT	RPE1WTPE20452	WW
chr9	68300000	138394717	RPE1-WT	RPE1WTPE20469	CC
chr9	68400000	138394717	RPE1-WT	RPE1WTPE20435	CC
chr9	68400000	138394717	RPE1-WT	RPE1WTPE20456	CC
chr9	68500000	138394717	RPE1-WT	RPE1WTPE20441	WW
chr9	68500000	138394717	RPE1-WT	RPE1WTPE20465	WW
chr9	85100000	138394717	RPE1-WT	RPE1WTPE20425	CC
chr9	85300000	138394717	RPE1-WT	RPE1WTPE20430	WW
chr9	85400000	138394717	RPE1-WT	RPE1WTPE20474	CW
chr9	102900000	138394717	RPE1-WT	RPE1WTPE20410	CW
chr9	104100000	138394717	RPE1-WT	RPE1WTPE20473	WC
chr9	118900000	138394717	RPE1-WT	RPE1WTPE20464	WC
chr9	135900000	138394717	RPE1-WT	RPE1WTPE20421	CC
chr9	137700000	138394717	RPE1-WT	RPE1WTPE20468	WC
chrX	0	9200000	RPE1-WT	RPE1WTPE20438	WW
chrX	0	12500000	RPE1-WT	RPE1WTPE20455	WW
chrX	0	19100000	RPE1-WT	RPE1WTPE20472	CC
chrX	0	20100000	RPE1-WT	RPE1WTPE20404	CC
chrX	0	28900000	RPE1-WT	RPE1WTPE20489	WC
chrX	0	32500000	RPE1-WT	RPE1WTPE20415	CW
chrX	0	43400000	RPE1-WT	RPE1WTPE20422	CW
chrX	0	45500000	RPE1-WT	RPE1WTPE20407	WW
chrX	0	49600000	RPE1-WT	RPE1WTPE20426	WW
chrX	0	57600000	RPE1-WT	RPE1WTPE20453	CW
chrX	0	76300000	RPE1-WT	RPE1WTPE20456	CW
chrX	0	92600000	RPE1-WT	RPE1WTPE20447	CC
chrX	0	106800000	RPE1-WT	RPE1WTPE20413	CW
chrX	0	107200000	RPE1-WT	RPE1WTPE20410	WC
chrX	0	107300000	RPE1-WT	RPE1WTPE20409	WW
chrX	0	124600000	RPE1-WT	RPE1WTPE20468	WW
chrX	0	124800000	RPE1-WT	RPE1WTPE20451	CW
chrX	0	126700000	RPE1-WT	RPE1WTPE20469	WW
chrX	0	149000000	RPE1-WT	RPE1WTPE20449	CC
chrX	0	150000000	RPE1-WT	RPE1WTPE20432	WC
chrX	0	153500000	RPE1-WT	RPE1WTPE20470	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20401	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20402	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20403	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20405	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20406	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20411	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20412	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20414	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20416	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20417	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20418	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20419	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20421	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20423	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20424	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20425	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20428	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20429	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20430	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20431	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20434	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20435	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20436	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20437	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20439	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20440	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20441	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20442	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20445	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20448	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20450	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20452	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20454	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20457	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20459	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20462	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20463	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20464	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20465	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20466	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20467	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20471	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20473	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20474	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20476	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20477	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20478	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20480	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20481	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20483	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20484	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20485	WC
chrX	0	156040895	RPE1-WT	RPE1WTPE20486	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20490	WW
chrX	0	156040895	RPE1-WT	RPE1WTPE20491	CC
chrX	0	156040895	RPE1-WT	RPE1WTPE20492	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20493	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20494	CW
chrX	0	156040895	RPE1-WT	RPE1WTPE20495	WW
chrX	9200000	33600000	RPE1-WT	RPE1WTPE20438	WC
chrX	12500000	156040895	RPE1-WT	RPE1WTPE20455	WC
chrX	19100000	156040895	RPE1-WT	RPE1WTPE20472	WC
chrX	20100000	156040895	RPE1-WT	RPE1WTPE20404	CW
chrX	28900000	156040895	RPE1-WT	RPE1WTPE20489	WW
chrX	32500000	156040895	RPE1-WT	RPE1WTPE20415	WW
chrX	33600000	156040895	RPE1-WT	RPE1WTPE20438	WW
chrX	43400000	156040895	RPE1-WT	RPE1WTPE20422	CC
chrX	45500000	156040895	RPE1-WT	RPE1WTPE20407	CW
chrX	49600000	156040895	RPE1-WT	RPE1WTPE20426	CW
chrX	57600000	156040895	RPE1-WT	RPE1WTPE20453	CC
chrX	76300000	98400000	RPE1-WT	RPE1WTPE20456	CC
chrX	92600000	156040895	RPE1-WT	RPE1WTPE20447	CW
chrX	98400000	142700000	RPE1-WT	RPE1WTPE20456	CW
chrX	106800000	156040895	RPE1-WT	RPE1WTPE20413	WW
chrX	107200000	156040895	RPE1-WT	RPE1WTPE20410	CC
chrX	107300000	156040895	RPE1-WT	RPE1WTPE20409	WC
chrX	124600000	156040895	RPE1-WT	RPE1WTPE20468	CW
chrX	124800000	128200000	RPE1-WT	RPE1WTPE20451	WW
chrX	126700000	156040895	RPE1-WT	RPE1WTPE20469	WC
chrX	128200000	156040895	RPE1-WT	RPE1WTPE20451	CW
chrX	142700000	156040895	RPE1-WT	RPE1WTPE20456	CC
chrX	149000000	156040895	RPE1-WT	RPE1WTPE20449	WC
chrX	150000000	156040895	RPE1-WT	RPE1WTPE20432	WW
chrX	153500000	156040895	RPE1-WT	RPE1WTPE20470	WW
